Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation,Benchmark,Size,GPUs
0.0,103720256,6000,17286.7,1600,52703,13194.7,MEMORY_OPER,[CUDA memcpy HtoD],in.eam-double,32,8
0.0,78098060,2424,32218.7,26976,45280,1312.1,CUDA_KERNEL,k_eam_fast,in.eam-double,32,8
0.0,67979101,5760,11801.9,4368,53189,5539.1,CUDA_API,cuLaunchKernel,in.eam-double,32,8
0.0,55660969,2424,22962.4,19424,46368,2420.6,CUDA_KERNEL,k_energy_fast,in.eam-double,32,8
0.0,51961435,5784,8983.7,3314,334630,7053.6,CUDA_API,cuMemcpyHtoDAsync_v2,in.eam-double,32,8
0.0,35451918,5184,6838.7,3412,35507,2600.8,CUDA_API,cuMemcpyDtoHAsync_v2,in.eam-double,32,8
0.0,30271221,24,1261300.9,572820,1899552,418819.8,CUDA_API,cuMemGetInfo_v2,in.eam-double,32,8
0.0,28395174,216,131459.1,17418,301276,113135.9,CUDA_API,cuMemcpyHtoD_v2,in.eam-double,32,8
0.0,20578063,336,61244.2,53216,63296,1163.1,CUDA_KERNEL,calc_neigh_list_cell,in.eam-double,32,8
0.0,19850793,5232,3794.1,1696,29856,1563.4,MEMORY_OPER,[CUDA memcpy DtoH],in.eam-double,32,8
0.0,19070901,96,198655.2,79737,368124,81763.4,CUDA_API,cuModuleLoadDataEx,in.eam-double,32,8
0.0,8079484,528,15302.1,2118,481666,40408.8,CUDA_API,cuStreamSynchronize,in.eam-double,32,8
0.0,2285410,48,47612.7,32067,131416,21843.2,CUDA_API,cuMemcpyDtoH_v2,in.eam-double,32,8
0.0,2008048,528,3803.1,2784,5056,587.8,CUDA_KERNEL,kernel_zero,in.eam-double,32,8
0.0,1299141,960,1353.3,476,12459,1157.2,CUDA_API,cuEventCreate,in.eam-double,32,8
0.0,622332,960,648.3,302,17218,621.3,CUDA_API,cuEventDestroy_v2,in.eam-double,32,8
0.0,496155,24,20673.1,13336,36267,5271.6,CUDA_API,cuMemsetD8Async,in.eam-double,32,8
0.0,186207,48,3879.3,3648,4288,194.3,CUDA_KERNEL,kernel_info,in.eam-double,32,8
0.0,137177,24,5715.7,3270,7176,678.4,CUDA_API,cuInit,in.eam-double,32,8
0.0,49151,24,2048.0,1824,2241,164.5,MEMORY_OPER,[CUDA memset],in.eam-double,32,8
62.6,162568911980,32,5080278499.4,4923400382,5241810994,116217332.8,CUDA_API,cuCtxCreate_v2,in.eam-double,256,1
34.3,88991334524,32,2780979203.9,2697099798,2824933477,25356758.0,CUDA_API,cuCtxDestroy_v2,in.eam-double,256,1
2.1,5381639136,14880,361669.3,1573,5043726,790873.8,CUDA_API,cuEventSynchronize,in.eam-double,256,1
0.3,795341013,160,4970881.3,6314,53505675,14210384.3,CUDA_API,cuMemHostAlloc,in.eam-double,256,1
0.2,519070413,288,1802327.8,5426,21747768,4487763.7,CUDA_API,cuMemFreeHost,in.eam-double,256,1
0.1,342319938,432,792407.3,5160,8216622,2055297.5,CUDA_API,cuMemFree_v2,in.eam-double,256,1
0.1,232623019,432,538479.2,3900,10832677,2038180.5,CUDA_API,cuMemAlloc_v2,in.eam-double,256,1
0.1,170573224,4064,41971.8,1568,104352,36322.0,MEMORY_OPER,[CUDA memcpy HtoD],in.eam-double,256,1
0.1,140263312,1616,86796.6,72640,99776,3361.9,CUDA_KERNEL,k_eam_fast,in.eam-double,256,1
0.0,95230944,3488,27302.4,2208,79647,15801.2,MEMORY_OPER,[CUDA memcpy DtoH],in.eam-double,256,1
0.0,71887075,1616,44484.6,29408,61345,4672.5,CUDA_KERNEL,k_energy_fast,in.eam-double,256,1
0.0,67979935,23648,2874.7,1618,31399,1388.9,CUDA_API,cuEventRecord,in.eam-double,256,1
0.0,45470974,3872,11743.5,4432,60070,5030.1,CUDA_API,cuLaunchKernel,in.eam-double,256,1
0.0,34598286,3920,8826.1,4274,41580,3290.6,CUDA_API,cuMemcpyHtoDAsync_v2,in.eam-double,256,1
0.0,28779715,128,224841.5,4716,2846458,586387.8,CUDA_API,cuMemAllocHost_v2,in.eam-double,256,1
0.0,23834867,16,1489679.2,1085923,1859376,248159.6,CUDA_API,cuMemGetInfo_v2,in.eam-double,256,1
